date,pred,low,open,high,close,acc
2016-01-27,0.0,89.7300033569336,91.29000091552734,91.5199966430664,90.18000030517578,1.0
2016-01-28,56.09782791137695,87.08999633789062,90.5,90.7300033569336,87.29000091552734,0.35733958846369834
2016-01-29,56.69716262817383,87.27999877929688,87.55000305175781,89.5999984741211,89.55999755859375,0.3669365322271222
2016-02-01,58.23951721191406,87.66000366210938,89.11000061035156,89.37999725341797,89.0,0.34562340211332515
2016-02-02,58.29568862915039,87.94999694824219,88.5999984741211,89.88999938964844,88.13999938964844,0.338601213605217
2016-02-03,57.457801818847656,86.87000274658203,88.33999633789062,88.55000305175781,87.98999786376953,0.34699621304904826
2016-02-04,57.444923400878906,80.5,80.51000213623047,87.97000122070312,84.4000015258789,0.31937295779236424
2016-02-05,57.33601760864258,82.66000366210938,84.0,86.12999725341797,84.69999694824219,0.32306942533092387
2016-02-08,56.36884689331055,82.72000122070312,83.88999938964844,84.23999786376953,83.62000274658203,0.3258927883063885
2016-02-09,55.88944625854492,82.62000274658203,82.69000244140625,85.04000091552734,84.75,0.3405375072738062
2016-02-10,55.26323699951172,85.22000122070312,85.44000244140625,86.3499984741211,85.5999984741211,0.35440142541335323
2016-02-11,55.16511154174805,84.19000244140625,84.25,85.08999633789062,84.55000305175781,0.34754453517904216
2016-02-12,54.2821044921875,84.48999786376953,84.5999984741211,85.61000061035156,85.61000061035156,0.3659373425395822
2016-02-16,55.369224548339844,85.0,86.11000061035156,86.2300033569336,85.61000061035156,0.3532388254457639
2016-02-17,55.962989807128906,85.72000122070312,86.05999755859375,87.83000183105469,87.48999786376953,0.3603498551426559
2016-02-18,56.952247619628906,86.58999633789062,87.02999877929688,87.48999786376953,86.69000244140625,0.3430355748562481
2016-02-19,56.4516716003418,86.27999877929688,86.73999786376953,87.05000305175781,86.83999633789062,0.3499346616656821
2016-02-22,56.321800231933594,86.83000183105469,86.86000061035156,87.88999938964844,87.69999694824219,0.35779016885059906
2016-02-23,57.0157585144043,86.86000061035156,87.69000244140625,88.19000244140625,87.3499984741211,0.34727235820964353
2016-02-24,55.97282409667969,85.80000305175781,86.5199966430664,87.27999877929688,87.08000183105469,0.3572252765305005
2016-02-25,56.240203857421875,86.87999725341797,87.55000305175781,88.02999877929688,87.5999984741211,0.35798852925737856
2016-02-26,56.921470642089844,87.47000122070312,87.8499984741211,88.56999969482422,87.54000091552734,0.34976616350487794
2016-02-29,56.96147918701172,86.44000244140625,87.37000274658203,87.51000213623047,86.62000274658203,0.34239809073130767
2016-03-01,56.43141174316406,86.47000122070312,86.80000305175781,87.7300033569336,87.43000030517578,0.35455322490919206
2016-03-02,58.240333557128906,87.04000091552734,87.43000030517578,87.95999908447266,87.62999725341797,0.33538359714079224
2016-03-03,58.470787048339844,87.12999725341797,87.62999725341797,88.33999633789062,88.22000122070312,0.33721620676402636
2016-03-04,58.65925598144531,87.77999877929688,88.16999816894531,88.47000122070312,88.0,0.33341754566539417
2016-03-07,59.14160919189453,87.19000244140625,87.36000061035156,88.25,88.0999984741211,0.32869908948673743
2016-03-08,59.35138702392578,87.13999938964844,88.33000183105469,88.33999633789062,87.81999969482422,0.32417003837198
2016-03-09,58.361053466796875,87.37000274658203,87.79000091552734,88.01000213623047,87.56999969482422,0.333549689731856
2016-03-10,58.555397033691406,85.80999755859375,88.01000213623047,88.16000366210938,86.18000030517578,0.32054540698145373
2016-03-11,58.48802947998047,86.55999755859375,87.0199966430664,89.63999938964844,89.55000305175781,0.34686736474843277
2016-03-14,60.00325393676758,87.87999725341797,89.05999755859375,89.7699966430664,87.95999908447266,0.31783475942123113
2016-03-15,59.91038513183594,86.11000061035156,87.5,88.12999725341797,86.30000305175781,0.3057893045970681
2016-03-16,59.717411041259766,85.94000244140625,86.29000091552734,87.33999633789062,87.06999969482422,0.3141448116392999
2016-03-17,60.4678955078125,85.7300033569336,87.06999969482422,87.47000122070312,85.87999725341797,0.29590245177370544
2016-03-18,61.42533493041992,85.41000366210938,86.12000274658203,87.77999877929688,87.4800033569336,0.29783570446615215
2016-03-21,61.2797966003418,86.80000305175781,87.58000183105469,87.83999633789062,87.12999725341797,0.29668542944963894
2016-03-22,61.08818435668945,86.62000274658203,87.2699966430664,87.52999877929688,87.16000366210938,0.2991259546809082
2016-03-23,60.968658447265625,87.08999633789062,87.5,87.83999633789062,87.2699966430664,0.3013789298442745
2016-03-24,60.71305847167969,85.94999694824219,86.86000061035156,87.2300033569336,86.16999816894531,0.2954269494976039
2016-03-28,60.56414031982422,85.70999908447266,87.04000091552734,87.4000015258789,86.4800033569336,0.2996746303321177
2016-03-29,60.63505554199219,85.7300033569336,86.55000305175781,86.86000061035156,86.41999816894531,0.29836777566860495
2016-03-30,61.50697326660156,86.41999816894531,86.5,87.44999694824219,87.08999633789062,0.2937538655074962
2016-03-31,61.483612060546875,86.30000305175781,87.12999725341797,87.73999786376953,86.55000305175781,0.2896174478032193
2016-04-01,61.468040466308594,86.0,86.61000061035156,86.8499984741211,86.51000213623047,0.2894689752808858
2016-04-04,61.809104919433594,86.61000061035156,86.73999786376953,88.0999984741211,87.16000366210938,0.2908547232392608
2016-04-05,61.46509552001953,85.58000183105469,86.37000274658203,87.01000213623047,85.69000244140625,0.28270400549879093
2016-04-06,61.14278793334961,85.72000122070312,85.76000213623047,87.5999984741211,87.54000091552734,0.30154458197515904
